TenDiaDanh,DiaChi,NoiDung,ImageURL,DichVu,ThongTinLienHe,DanhGia (Google Map),Lat,Lng
Thành Điện Hải,"Di tích thành Điện Hải tọa lạc tại phường Thạch Thang, quận Hải Châu, thành phố Đà Nẵng.","Đặc điểm: Thành Điện Hải là một dấu ấn ghi nhớ truyền thống đấu tranh chống Pháp của nhân dân Đà Nẵng và nhân dân cả nước, quyết tâm giữ vững nền độc lập dân tộc, bảo vệ lãnh thổ.",http://csdl.vietnamtourism.gov.vn/uploads/images/icon/15Thanhdienhai01.jpg,"Giờ mở cửa: 08:00 – 17:00.
Giá vé: Miễn phí.","SĐT: (0236) 3 886 236
Email: btdn@danang.gov.vn",N/A,16.0763253,108.2217608
Mộ Ông Ích Khiêm,"Toạ lạc tại nghĩa trang xã Hòa Thọ, huyện Hòa Vang, thành phố Đà Nẵng, cách trung tâm thành phố 10km về phía tây - nam.",Đặc điểm: Mộ Ông Ích Khiêm được Bộ Văn hóa - Thông tin công nhận là di tích quốc gia vào ngày 12/7/2001,http://csdl.vietnamtourism.gov.vn/uploads/images/icon/15Moongich01JPG.jpg,"Giờ mở cửa: Không gian di tích, mở 24/7.
Giá vé: Miễn phí.",SĐT: 05113 881 888 / 1900 94 96,N/A,16.0067126,108.1886084
Cung Thể thao Tiên Sơn,"Số 3 Phan Đăng Lưu, Quận Hải Châu, Thành phố Đà Nẵng","Vị trí: số 3 Phan Đăng Lưu, quận Hải Châu, TP. Đà Nẵng.
	Đặc điểm: có kiến trúc được đánh giá là hiện đại nhất khu vực Đông Nam Á.",http://csdl.vietnamtourism.gov.vn/uploads/images/icon/Cungthethao-TienSon.jpg,"Giờ mở cửa: Chỉ mở cửa khi có sự kiện (thể thao, ca nhạc, triển lãm).
Giá vé: Tùy theo sự kiện.",N/A,4.4 sao (930 đánh giá),16.036777,108.2265508
Đình Bồ Bản,"Thôn Bồ Bản, Xã Hòa Phong, Huyện Hòa Vang, Thành phố Đà Nẵng","Vị trí: Đình Bồ Bản hiện ở tại thôn Bồ Bản, xã Hòa Phong, huyện Hòa Vang, thành phố Đà Nẵng.
	Đặc điểm: Đình được xây dựng vào những năm đầu của thế kỷ 19 bằng thanh tre tại gò miếu Tam Vị.",http://csdl.vietnamtourism.gov.vn/uploads/images/icon/15Dinhdoban01.jpg,"Giờ mở cửa: Không gian di tích/tâm linh, thường mở cửa ban ngày (khoảng 07:00 – 17:00).
Giá vé: Miễn phí.",N/A,N/A,15.9878316,108.15188
Đình Tuý Loan,"Thôn Túy Loan,, Xã Hòa Phong, Huyện Hòa Vang, Thành phố Đà Nẵng","Vị trí: Đình Tuý Loan hiện ở tại thôn Túy Loan, xã Hòa Phong, huyện Hòa Vang, thành phố Đà Nẵng.
	Đặc điểm: Đình Túy Loan là ngôi đình duy nhất còn giữ được 15 sắc phong từ thời Minh Mạng đến Bảo Đại.",http://csdl.vietnamtourism.gov.vn/uploads/images/icon/15Dinhtuyloan01.jpg,"Giờ mở cửa: Không gian di tích/tâm linh (thuộc Làng cổ Tuý Loan), mở cửa ban ngày (khoảng 08:00 – 17:00).
Giá vé: Miễn phí.",SĐT: 1900 54 55 19 / 0918 953 728,4.3 sao (54 đánh giá),15.9975638,108.1365983
Làng đá mỹ nghệ Non Nước,"Làng đá mỹ nghệ Non Nước thuộc phường Hòa Hải, quận Ngũ Hành Sơn, thành phố Đà Nẵng.",Đặc điểm: Đây là nơi sản xuất đồ mỹ nghệ bằng đá cẩm thạch nổi tiếng khắp trong và ngoài nước.,http://csdl.vietnamtourism.gov.vn/uploads/images/CSDLDLVN2019/DaNang/LangdamyngheNonNuoc/NonNuocMarbleCarvingVillage7.jpg,"Giờ mở cửa: Không gian công cộng (làng nghề). Các xưởng/cửa hàng thường mở từ 07:00 – 18:00.
Giá vé: Miễn phí tham quan làng.","SĐT: 0931 43 1688
Website: www.mydastone.com ",4.4 sao (227 đánh giá),16.0009523,108.2666434
Bãi biển Nam Ô,"Bãi tắm Nam Ô thuộc địa phận phường Hòa Hiệp, quận Liên Chiểu, thành phố Đà Nẵng, cách trung tâm thành phố 17km về phía tây bắc.","Đặc điểm:  Bãi tắm Nam Ô có độ dốc vừa phải, ven theo chân núi, phong cảnh sơn thủy rất hữu tình.",http://csdl.vietnamtourism.gov.vn/uploads/images/CSDLDLVN2019/DaNang/BienNamO/15Biennamo02.jpg,"Giờ mở cửa: Không gian công cộng, mở 24/7.
Giá vé: Miễn phí.",,N/A,16.1190149,108.1200233
Bảo tàng điêu khắc Chămpa,"02, đường 2 tháng 9, Phường Bình Hiên, Quận Hải Châu, Thành phố Đà Nẵng","Vị trí: Bảo tàng nằm ở điểm tiếp giáp của hai con đường Trưng Nữ Vương và Bạch Ðằng, thành phố Ðà Nẵng.
	Đặc điểm: Ðây là bộ sưu tập cuối cùng về nghệ thuật điêu khắc Chămpa trên thế giới được đặt tại Ðà Nẵng, trung tâm cũ của vương quốc Chămpa.",https://csdl.vietnamtourism.gov.vn/uploads/images/CSDLDLVN2019/DaNang/BaotangChamDN/MuseumofChamSculpture10.jpg,"Giờ mở cửa: 07:30 – 17:00 (hàng ngày).
Giá vé: 60.000 VNĐ/người lớn.","SĐT: (0236) 3 574 801 / (0236) 3 572 935
Website: chammuseum.vn 
Email: btdkc@danang.gov.vn",4.2 sao (7427 đánh giá),16.0603005,108.2129894
Bà Nà - Núi Chúa,"Thuộc xã Hòa Ninh, huyện Hòa Vang, thành phố Đà Nẵng, cách trung tâm thành phố khoảng 30km về phía tây nam.",Đặc điểm: được coi là “lá phổi xanh” của Đà Nẵng.,http://csdl.vietnamtourism.gov.vn/uploads/images/CSDLDLVN2019/DaNang/KDLBaNaNuichua/BaNaChuaMount3.jpg,"Giờ mở cửa (Vé): 08:00 – 17:00 (cho khách tham quan trong ngày).
Giá vé (Cáp treo + vé vào cổng): Khách ngoại tỉnh: 900.000 VNĐ/người lớn; Trẻ em ngoại tỉnh (1m - 1.4m): 750.000 VNĐ/trẻ em (Giá vé cho người Đà Nẵng sẽ rẻ hơn).","SĐT: (+84) 905 766 777
Website: banahills.sunworld.vn 
Email: banahills@sunworld.vn",4.7 sao (150 đánh giá),16.0031413,107.975993
Ngũ Hành Sơn,"Ngũ Hành Sơn thuộc phường Hoà Hải, quận Ngũ Hành Sơn, cách trung tâm thành phố Đà Nẵng khoảng 7km về phía đông nam.","Đặc điểm: Ngũ Hành Sơn nằm trên một dải cát vàng chiều dài khoảng 2km, rộng khoảng 800m.",https://csdl.vietnamtourism.gov.vn/uploads/images/CSDLDLVN2019/DaNang/Nguhanhson/Nguhanhson1.jpg,"Giờ mở cửa: 07:00 – 17:00.
Giá vé: Vé tham quan ngọn Thủy Sơn: 40.000 VNĐ/người lớn; Vé tham quan Động Âm Phủ: 20.000 VNĐ/người lớn; Vé thang máy (1 chiều): 15.000 VNĐ/người/lượt.","SĐT: 0236 3836 101 / 0236 3968 131
Website: nguhanhson.org ",N/A,16.0065309,108.170498
Đình Hàng Kênh,"Số 55 phố Nguyễn Công Trứ, Phường Hàng Kênh, Quận Lê Chân, Thành phố Hải Phòng","Vị trí: tọa lạc tại số 55 phố Nguyễn Công Trứ, phường Hàng Kênh, quận Lê Chân, thành phố Hải Phòng.

	Đặc điểm: là một trong những ngôi đình cổ của Hải Phòng.",http://csdl.vietnamtourism.gov.vn/uploads/images/CSDLDLVN2019/HaiPhong/DinhHangKenh/Dinhhangkenh02JPG.jpg,"Giờ mở cửa (Tour đêm): 18:30 – 21:00 (Thứ 4, 7, CN).",N/A,4.5 sao (277 đánh giá),20.8462547,106.6844346
Bãi biển Ðồ Sơn,"Bãi biển Ðồ Sơn nằm ở quận Đồ Sơn, Tp. Hải Phòng",Đặc điểm: Ðồ Sơn là khu nghỉ mát và tắm biển nổi tiếng ở miền Bắc.,https://csdl.vietnamtourism.gov.vn/uploads/images/CSDLDLVN2019/HaiPhong/DoSon/Biendoson01JPG.jpg,"Giờ mở cửa: Không gian công cộng, mở 24/7.
Giá vé: Miễn phí (Lưu ý: Nếu tham quan bãi biển nhân tạo tại KDL Đồi Rồng, giờ mở cửa 07:00 – 19:00, có thu vé. Sau 19:00 miễn phí).",N/A,4.1 sao (798 đánh giá),20.685962,106.7954013
Chùa Tam Thai,"Chùa tọa lạc ở xã Hòa Hải, huyện Hòa Vang, trong khu vực Ngũ Hành Sơn, thành phố Đà Nẵng, cách trung tâm thành phố 13km.","Đặc điểm: Chùa ở sườn núi phía Nam (Thủy Sơn), đi lên 156 bậc đá, là ngôi chùa cổ được dựng vào thời Hậu Lê.",https://csdl.vietnamtourism.gov.vn/uploads/images/CSDLDLVN2019/DaNang/ChuaTamthai/TamThaiPagoda2.jpg,"Giờ mở cửa: 07:00 – 17:30.
Giá vé: Đã bao gồm trong vé tham quan Ngũ Hành Sơn (ngọn Thủy Sơn, 40.000 VNĐ).","SĐT (BQL Di tích Ngu Hành Sơn): 0236 3836 101
Website: nguhanhson.org ",4.6 sao (180 đánh giá),16.0038895,108.2627912
Đèo Hải Vân,"Đèo Hải Vân nằm trải dài theo sườn núi Hải Vân, giữa tỉnh Thừa Thiên – Huế và thành phố Đà Nẵng.Đặc điểm: Đây là đèo cao nhất (khoảng 500m so với mực nước biển), đầy hiểm trở và cũng là đỉnh núi cuối cùng của một mạch Trường Sơn đâm ngang ra biển.","Vị trí: Đèo Hải Vân nằm trải dài theo sườn núi Hải Vân, giữa tỉnh Thừa Thiên – Huế và thành phố Đà Nẵng.Đặc điểm: Đây là đèo cao nhất (khoảng 500m so với mực nước biển), đầy hiểm trở và cũng là đỉnh núi cuối cùng của một mạch Trường Sơn đâm ngang ra biển.",http://csdl.vietnamtourism.gov.vn/uploads/images/CSDLDLVN2019/DaNang/DeoHaiVan/HaiVanPass.jpg,"Giờ mở cửa: Không gian công cộng (đường đèo), mở 24/7.
Giá vé: Miễn phí.","SĐT: 0236 3550 111
Website: tourism.danang.vn ",4.7 sao (2254 đánh giá),16.218612,108.1030613
Khu bảo tồn thiên nhiên Sơn Trà,"Khu bảo tồn thiên nhiên Sơn Trà trên bán đảo Sơn Trà (hay còn gọi là Sơn Chà) thuộc địa phận quận Sơn Trà, thành phố Đà Nẵng.","Đặc điểm: Đây là một quần thể rừng và biển đẹp nằm bên cạnh thành phố, được công nhận là khu bảo tồn thiên nhiên quốc gia năm 1980.",https://csdl.vietnamtourism.gov.vn/uploads/images/CSDLDLVN2019/DaNang/Biensontra/SonTraPeninsula-.jpg,"Giờ mở cửa: Khu vực rộng lớn, miễn phí vào cổng. Các điểm tham quan bên trong có giờ riêng: Chùa Linh Ứng: 06:30 – 17:30 (Miễn phí); Cây Đa Ngàn Năm: Mở 24/7 (Miễn phí).","SĐT: 0236 3897 101
Website: sontra.danang.gov.vn 
Email: bqldsontra@danang.gov.vn",4.6 sao (722 đánh giá),16.1147325,108.2572469
Lễ hội Cá Ông,"CX8C+VHJ, Duyên Hải, TT. Cần Thạnh, Cần Giờ, Thành phố Hồ Chí Minh","Thời gian: Hai ngày trung tuần tháng 3 âm lịch.
	Đối tượng thờ phụng: Cá Ông
	Đặc điểm: Ðã từ bao đời nay, lễ hội Cá Ông (còn được gọi là lễ tế cá Voi) là lễ hội lớn nhất của ngư dân tỉnh Quảng Nam - Ðà Nẵng.",https://csdl.vietnamtourism.gov.vn/uploads/images/CSDLDLVN2019/DaNang/LHcaong/LHcong01.jpg,N/A,"SĐT: (0236) 3 886 236
Email: btdn@danang.gov.vn",N/A,10.4334163421537,106.965898427689
Bảo tàng Hồ Chí Minh,"Số 01 đường Duy Tân, Phường Hòa Thuận Đông, Quận Hải Châu, Thành phố Đà Nẵng","Vị trí: Số 01 đường Duy Tân, thành phố Đà Nẵng.",http://csdl.vietnamtourism.gov.vn/uploads/images/CSDLDLVN2019/DaNang/BTHoChiMinh/BT-Quan-khu-5-Large.jpg,"Giờ mở cửa: 07:30 – 16:30 (Hàng ngày) (Một số nguồn ghi có nghỉ trưa từ 11:00 – 13:30).
Giá vé: Công dân Việt Nam: Miễn phí; Khách quốc tế: 20.000 VNĐ/người.",N/A,4.3 sao (1459 đánh giá),16.0464336,108.2182668
Bến Ninh Kiều,"Tọa lạc giữa ngã ba sông Hậu và sông Cần Thơ, thuộc phường Tân An, quận Ninh Kiều, thành phố Cần Thơ.","Đặc điểm: Với vẻ đẹp sông nước hữu tình, hình ảnh bến Ninh Kiều đã đi vào thơ ca và trở thành biểu tượng của thành phố Cần Thơ.",http://csdl.vietnamtourism.gov.vn/uploads/images/CSDLDLVN2019/CanTho/BenNinhKieu/BenNinhkieu01.jpg,"Giờ mở cửa: Không gian công cộng, mở 24/7.
Giá vé: Miễn phí tham quan công viên (Chi phí phát sinh nếu đi du thuyền: 19:30 – 21:00, giá vé khoảng 80.000 - 300.000 VNĐ).","SĐT: 0292 3810 933
Website: canthotourism.vn 
Email: canthotourism@cantho.gov.vn",4.4 sao (15209 đánh giá),10.0338293,105.7883736
Thiền viện Trúc Lâm Phương Nam,"nằm trong khu di tích lịch sử Lộ Vòng Cung thuộc ấp Mỹ Nhơn, xã Mỹ Khánh, huyện Phong Điền, TP. Cần Tho",Đặc điểm: là một trong những thiền viện lớn nhất ở miền Tây Nam bộ,http://csdl.vietnamtourism.gov.vn/uploads/images/icon/Thien-vien-TLPN.jpg,"Giờ mở cửa: 07:00 – 17:00 (hoặc 08:00 - 17:00).
Giá vé: Miễn phí.",N/A,4.6 sao (5749 đánh giá),99.896795,105.7037191
Chùa Nam Nhã,"Số 612 đường Cách Mạng Tháng Tám, Phường An Thới, Quận Bình Thuỷ, Thành phố Cần Thơ","Địa chỉ: 612 đường Cách Mạng Tháng Tám, phường An Thới, quận Bình Thủy, Tp. Cần Thơ.
	Đặc điểm: Chùa do ông Nguyễn Giác Nguyên đứng ra xây dựng năm 1895, theo tông phái Minh Sư nên còn được gọi là chùa Minh Sư.",http://csdl.vietnamtourism.gov.vn/uploads/images/icon/13Chuanhanam01.jpg,"Giờ mở cửa: 05:00 – 12:00 và 14:00 – 21:00.
Giá vé: Miễn phí.","SĐT: 093 935 26 21
Email: baotangthanhpho@gmail.com",4.5 sao (235 đánh giá),10.0719975,105.7542024
Du lịch vườn Cần Thơ,"Vườn Cần Thơ có trên khắp các tuyến đường bộ, đường thuỷ ở Tp.",Đặc điểm: Các vườn du lịch xanh tươi đã và đang thu hút ngày càng đông du khách trong và ngoài nước đến thăm.,http://csdl.vietnamtourism.gov.vn/uploads/images/icon/13DLvuon02.jpg,"Giờ mở cửa: Thường từ 07:00 – 17:00 (tùy vườn).
Giá vé: Vé vào cổng các vườn dao động từ 30.000 – 100.000 VNĐ/người (tùy vườn).","SĐT: 0775 867 272
Email: ttxttmdl_phongdien@cantho.gov.vn",N/A,99.790079,105.7228528
Đình Bình Thủy,"Đình Bình Thủy, tên cũ là đình Long Tuyền, toạ lạc trên đất phường Bình Thủy, quận Bình Thủy, Tp.","Đặc điểm: Đình Bình Thủy là một công trình có giá trị về kiến trúc ở miền tây Nam Bộ, vùng đất mới khai phá với những mảng chạm, những họa tiết trang trí, khắc gỗ rất tinh tế và sinh động mang nhiều nét kiến trúc dân tộc.",http://csdl.vietnamtourism.gov.vn/uploads/images/CSDLDLVN2019/CanTho/DinhBinhThuy/DinhBinhThuy01.jpg,"Giờ mở cửa: 08:00 – 17:00.
Giá vé: Miễn phí.","SĐT: 0906 914 906
Email: baotangthanhpho@gmail.com",4.5 sao (797 đánh giá),10.0724902,105.752238
Chợ nổi Cái Răng,"Chợ nổi Cái Răng thuộc quận Cái Răng, Tp.","Đặc điểm: Chợ nổi Cái Răng chuyên mua bán nông sản, các loại trái cây của vùng.",http://csdl.vietnamtourism.gov.vn/uploads/images/icon/ChoCaiRang01.jpg,"Giờ mở cửa: 04:00 – 09:30 (Nhộn nhịp nhất 05:00 – 07:00).
Giá vé: Miễn phí (Chi phí thuê tàu: 50.000 - 100.000 VNĐ/người (ghép) hoặc 300.000 - 500.000 VNĐ/thuyền riêng).","SĐT: (+84) 292 625 2527 / (+84) 292 625 2586
Website: chonoicairang.vn 
Email: trungtamptdl@cantho.gov.vn",4.1 sao (7810 đánh giá),10.0023957,105.7443925
Nhà cổ Bình Thủy,"Đường Bùi Hữu Nghĩa, Phường Bình Thủy, Quận Bình Thuỷ, Thành phố Cần Thơ","Vị trí: Nhà cổ Bình Thuỷ nằm trên đường Bùi Hữu Nghĩa phường Bình Thuỷ, quận Bình Thủy, Tp. Cần Thơ.
	Đặc điểm: Ngôi nhà cổ năm gian hai mái, kiến trúc kiểu Pháp được gia đình họ Dương xây vào năm 1870.",https://csdl.vietnamtourism.gov.vn/uploads/images/CSDLDLVN2019/CanTho/Nhacobinhthuy/DinhBinhThuy01.jpg,"Giờ mở cửa: 08:00 – 12:00 và 14:00 – 17:00.
Giá vé: 20.000 VNĐ/người.","SĐT: 0292 3841 127
Email: baotangthanhpho@gmail.com",4.0 sao (1915 đánh giá),10.066996,105.7496309
Chùa Ông,"Số 32 Hai Bà Trưng, Phường Tân An, Quận Ninh Kiều, Thành phố Cần Thơ","Vị trí: 32 Hai Bà Trưng, quận Ninh Kiều, TP. Cần Thơ.
	Đặc điểm: Chùa mang kiến trúc độc đáo, đặc trưng của những ngôi chùa Trung Hoa.",http://csdl.vietnamtourism.gov.vn/uploads/images/CSDLDLVN2019/CanTho/ChuaOng/Chuaong01.jpg,"Giờ mở cửa: 05:00 – 17:00 (hoặc 18:00).
Giá vé: Miễn phí.","SĐT: 0292 38 20 955
Email: baotangthanhpho@gmail.com",4.6 sao (1005 đánh giá),10.0341631,105.7885335
Bảo tàng Phụ nữ Nam Bộ,"Số 202 Võ Thị Sáu, Phường 07, Quận 3, Thành phố Hồ Chí Minh","Vị trí: 202 Võ Thị Sáu, phường 7, quận 3, Tp. Hồ Chí Minh.
	Ðặc điểm: Toà nhà này nguyên là dinh cơ của Nguyễn Ngọc Loan - Giám đốc Tổng nha Cảnh Sát chế độ nguỵ quyền Sài Gòn cũ. Năm 1984 được Nhà nước giao làm Nhà truyền thống Phụ nữ Nam Bộ. Sau đó được xây thêm toà nhà 4 tầng và đổi thành Bảo tàng Phụ nữ Nam Bộ",http://csdl.vietnamtourism.gov.vn/uploads/images/icon/30BTphunu01JPG.jpg,"Giờ mở cửa: 07:30 – 11:30 và 13:30 – 17:00 (Đóng cửa Thứ Hai).
Giá vé: Miễn phí.","SĐT: (028) 39 327 130 / (028) 39 320 785
Website: www.baotangphunu.com 
Email: bt.pnnb.svhtt@tphcm.gov.vn",4.4 sao (842 đánh giá),10.7841475,106.6873753
Bảo tàng Mỹ thuật Tp. Hồ Chí Minh,"Số 97A Phó Ðức Chính, Phường Nguyễn Thái Bình, Quận 1, Thành phố Hồ Chí Minh","Vị trí:  97A Phó Ðức Chính, Quận 1, TP. Hồ Chí Minh.
	Đặc điểm: Bảo tàng có chức năng nghiên cứu, sưu tầm, bảo quản, trưng bày những tài liệu, hiện vật và tác phẩm mỹ thuật của Việt Nam và thế giới.",http://csdl.vietnamtourism.gov.vn/uploads/images/icon/30BTmythuat02JPG.jpg,"Giờ mở cửa: 08:00 – 17:00 (Hàng ngày).
Giá vé: Người lớn: 30.000 VNĐ/người; HSSV: 15.000 VNĐ/người.","SĐT: 028 3821 6331
Website: baotangmythuattphcm.com.vn 
Email: bt.mt.svhtt@tphcm.gov.vn",4.5 sao (435 đánh giá),10.7698707,106.6992242
Bảo tàng chứng tích chiến tranh,"Số 28 Võ Văn Tần, Phường 06, Quận 3, Thành phố Hồ Chí Minh","Vị trí:  28 Võ Văn Tần, quận 3, Tp. Hồ Chí Minh.
	Đặc điểm: là một trong những địa chỉ văn hóa du lịch có sức thu hút cao, được sự quan tâm của công chúng trong và ngoài nước.",http://csdl.vietnamtourism.gov.vn/uploads/images/CSDLDLVN2019/Hochiminh/BTChungtichchientranh/BTChientranh01JPG.jpg,"Giờ mở cửa: 07:30 – 17:30 (Hàng ngày).
Giá vé: 40.000 VNĐ/người lớn.","SĐT: (028) 39 302 112 / (028) 39 306 325
Website: www.baotangchungtichchientranh.vn ",4.5 sao (39840 đánh giá),10.7793648,106.6922806
Đền Ngọc Sơn,"Nằm trên đảo Ngọc Sơn thuộc hồ Hoàn Kiếm, thành phố Hà Nội.",Đặc điểm: Tuy là một ngôi đền kiến trúc mới xong đền Ngọc Sơn lại là một điển hình về không gian và tạo tác kiến trúc.,https://csdl.vietnamtourism.gov.vn/uploads/images/CSDLDLVN2019/HaNoi/DenNgocSon/Denngocson01JPG.jpg,"Giờ mở cửa: 08:00 – 17:00 (Hàng ngày).
Giá vé (Vé tham quan Đền): Người lớn: 30.000 VNĐ/người. Trẻ em (dưới 15 tuổi): Miễn phí.","SĐT: (024) 39 422 377
Website: banqldtdthanoi.vn ",4.4 sao (12148 đánh giá),21.0307272,105.8523763
